oktmo;date;pasta;legumes;bread;flour;rice;groats;potatoes;сucumbers_tomatoes;vegetables;roots;сabbage;fruit;sugar;candy;biscuits;mutton;beef;chicken;pork;fish;herring;curd;sour_creame;butter;milk_kefir;cheese;egg;margarine;oil;salt;spice;tea;cpi_1;cpi_2;cpi_3;pasta_value;legumes_value;bread_value;flour_value;rice_value;groats_value;potatoes_value;сucumbers_tomatoes_value;vegetables_value;roots_value;сabbage_value;fruit_value;sugar_value;candy_value;biscuits_value;mutton_value;beef_value;chicken_value;pork_value;fish_value;herring_value;curd_value;sour_creame_value;butter_value;milk_kefir_value;cheese_value;egg_value;margarine_value;oil_value;salt_value;spice_value;tea_value;ai92;ai95;ai98;dt;ai92_value;ai95_value;ai98_value;dt_value
99000000000;14.09.2019;63,17;89,14;75,3;35,03;59,22;36,32;34,16;86,26;33,98;51,93;29,52;112,4;40,61;324,92;202,95;0;383,5;193,22;292,06;0;238,89;378,75;223,37;675,6;68,03;507,29;4,7;120,8;77,31;19,19;28,14;76,9;5 612,91;4 790,28;5 722,79;3 123,25;485,59;5 603,84;1 946,24;1 080,22;2 356,06;2 868,57;2 292,12;1 270,69;1 442,38;575,87;3 691,50;4 265,57;740,85;1 310,29;0;194,55;3 597,12;1 018,59;0;317,53;373,81;415,35;351,46;6 996,69;767,86;44 392,00;39,71;2 774,36;809,31;4 767,14;2 526,15;43,62;45,5;45,99;48,08;36 121,37;28 460,15;1 885,65;12 877,34
99000000000;15.09.2019;63,04;97,44;73,39;32,95;60,5;42,36;33,44;84,21;34,62;51,75;28,53;112,7;40,37;280,82;197,8;0;367,39;195,24;283,15;0;231,48;362,98;220,47;663,04;69,69;507,61;4,64;125,69;75,59;19,36;31,03;75,44;5 551,29;4 738,60;5 669,45;2 943,47;411,16;5 015,75;1 654,57;910,41;1 727,62;2 471,43;1 755,01;1 234,38;1 239,25;519,92;3 026,50;3 794,93;770,71;1 251,23;0;147,02;2 548,68;668,45;0;215,9;358,01;353,97;335,43;5 612,81;631,85;40 699,00;28,03;2 068,39;671,62;4 064,80;2 316,08;43,61;45,49;45,98;48,15;32 386,29;24 868,17;1 428,08;7 859,91
99000000000;16.09.2019;63,6;94,51;73,26;34,94;49,79;41,23;33,06;86,7;33,75;50,81;29,51;91,1;40,61;296,13;196,23;0;285,25;197,2;273,64;0;221,89;361,48;221,49;655,99;69,38;499,61;4,79;121,36;77,87;19,61;27,13;77,77;5 315,52;4 541,41;5 331,70;2 894,95;408,37;6 135,24;1 489,57;1 066,32;1 737,00;2 713,68;1 537,25;1 038,82;1 122,78;619,44;4 680,50;3 370,56;812,83;1 360,04;0;240,64;2 655,69;739,99;0;271,32;446,31;387,67;324,67;5 720,86;631,01;38 439,50;34,78;1 951,65;568,68;4 194,30;2 474,23;43,59;45,48;45,99;48,14;32 519,48;25 532,82;1 171,20;12 210,36
99000000000;17.09.2019;65,68;100,12;71,96;33,88;46,19;39,1;34,27;91,96;32,53;51,47;29,74;112,2;41,62;306,06;195,94;0;279,19;195,45;275,22;0;229,18;380,2;219,79;684,04;68,84;505,4;4,89;137,94;78,31;20,06;31,63;72,97;5 440,99;4 637,03;5 572,33;2 688,43;364,93;6 456,55;1 379,73;1 048,48;1 595,28;2 264,61;1 377,33;883,12;903,52;552,98;3 071,10;3 206,18;750,02;1 309,99;0;250,88;2 749,26;785,73;0;268,88;373,07;388,58;264,61;5 554,36;632,28;35 790,50;37,06;1 858,37;506,28;3 617,47;2 368,96;43,74;45,67;45,98;48,1;31 067,22;22 876,52;1 138,81;14 246,33
99000000000;18.09.2019;67,37;84,64;71,76;33,15;55,94;38,78;35,18;91,58;35,13;50,8;29,54;110,8;41,31;325,61;197,6;0;272,02;204,55;269,29;0;216,33;326,81;224,57;686,16;68,95;500,24;4,73;127,29;79,28;19,5;28,12;72,5;5 381,55;4 590,66;5 505,94;2 681,82;384,57;6 540,61;1 255,72;893,69;1 614,06;2 018,89;1 535,78;1 004,80;863,83;520,17;3 258,50;2 915,34;732,27;1 357,03;0;176,09;2 715,31;805,03;0;288,94;457,89;353,22;293,79;5 427,64;605,02;33 052,00;37,91;1 677,29;443,59;3 588,90;2 399,02;43,81;45,73;46,24;48,11;30 818,64;23 472,83;1 270,46;12 779,34
99000000000;19.09.2019;65,58;98,09;71,39;32,67;50,74;36,11;34,38;93,55;32,05;51,08;29,38;104,8;41,11;310,4;193,02;0;319,04;194,97;276,63;0;206,06;377,79;222,44;682,24;68,59;510,79;4,64;125,85;78,63;18,72;28,69;71,47;5 435,92;4 639,66;5 536,47;2 483,68;404,5;6 950,95;1 503,09;874,59;2 054,58;2 527,70;1 862,12;966,67;873,97;627,47;4 141,30;3 182,17;718,32;1 354,69;0;149,32;3 064,06;664,4;0;313,87;368,08;367,46;299,84;5 386,62;649,62;30 202,00;38,67;1 841,19;514,93;3 698,01;2 350,71;43,84;45,76;46,23;48,11;30 567,51;23 817,48;856,42;11 531,10
99000000000;20.09.2019;67,63;94,78;74,09;38,24;48,56;36,73;32,69;95,7;32,79;48,59;29,76;108,2;41,11;315,58;199,54;0;336,96;203,07;278,94;0;225,87;361,39;222,93;681,15;67,64;516,54;4,78;120,9;78,49;20,62;28,05;73,6;5 494,06;4 689,36;5 591,16;2 785,62;416,29;6 591,09;1 550,51;1 119,40;1 858,21;3 400,51;2 003,88;1 272,48;1 274,74;577,1;4 327,60;3 502,93;802,14;1 366,82;0;214,59;3 411,57;964,28;0;363,14;487,51;412,76;344,72;6 132,11;804,03;37 439,00;37,37;2 043,89;435,07;4 080,35;2 548,35;43,83;45,73;46,23;48,13;34 134,11;27 238,20;1 944,88;12 560,68
99000000000;21.09.2019;70,63;103,11;75,05;33,86;54,31;35,52;33,67;99,82;31,13;47,05;29,21;109,1;40,74;310,06;198,48;0;330,37;201,79;288,85;0;224,57;378;223,63;684,51;68,7;523,29;4,92;125,27;80,05;18,26;26,15;73,21;5 544,64;4 730,39;5 639,40;2 866,54;438,5;5 539,08;1 887,82;1 105,80;2 217,04;3 415,44;2 195,74;1 615,54;1 424,03;676,53;4 213,30;3 289,01;808,12;1 364,91;0;137,7;3 350,20;956,74;0;340,31;359,15;374,22;348,28;5 379,85;717,44;41 474,00;34,08;2 243,03;779,97;4 658,13;2 587,87;43,83;45,74;46,23;48,08;35 231,29;26 310,82;1 690,13;11 573,25
99000000000;22.09.2019;66,07;100,49;80,38;33,66;50,65;40,81;32,38;97,79;30,72;47,65;28,87;110,1;40,42;307,28;197,2;0;276,37;201,7;292,49;0;214,36;359,63;222,26;665,72;69,21;505;4,74;128,43;78,32;19,42;25,48;71,76;5 490,90;4 673,57;5 556,76;2 464,51;407,43;5 440,13;1 515,57;1 040,15;1 556,73;2 950,82;1 748,65;1 465,95;1 200,61;549,7;3 590,30;3 221,59;677,15;1 214,65;0;108,26;2 592,89;680,44;0;234,67;352,34;354,53;285,41;5 281,68;641,54;39 443,00;24,68;1 864,23;489,11;3 623,42;2 296,59;43,86;45,76;46,21;48,14;38 508,33;30 739,06;3 064,95;11 524,49
99000000000;23.09.2019;62,86;97,46;72,2;32,42;52,21;34,78;33,6;96,41;30,88;44,69;29,45;91,8;42,08;295,31;189,85;0;0;180,36;276,88;0;190,96;366,53;227,19;671,55;69,2;486,18;4,52;0;78,72;0;32,78;71,04;5 230,13;4 464,64;5 269,73;793,39;111,47;2 641,68;445,84;233,89;804,7;528,21;408,27;422,28;345,55;200,65;1 065,60;1 001,41;293,87;400,99;0;0;884,66;217,27;0;70,83;87,38;107,81;95,56;1 551,39;167,88;8 450,00;0;710,96;0;1 228,11;677;43,88;45,76;46,22;48,15;19 005,95;13 721,08;1 079,82;7 411,68
99000000000;24.09.2019;66,25;97,05;71,87;33,78;47,78;36,04;30,53;110,04;31,19;48,48;28,31;108,9;41,27;326,85;199,01;0;332,79;200,69;275,9;0;218,59;379,12;225,86;666,06;68,75;498,43;4,89;0;79,47;19,96;31,05;78,92;5 460,49;4 662,49;5 588,13;2 256,11;386,51;6 387,62;1 544,04;966,97;1 771,14;2 973,96;1 518,90;1 359,38;1 013,48;539,45;3 286,00;2 454,35;638;1 243,41;0;134,15;2 264,29;782,3;0;303,08;338,12;347,26;287,44;5 290,19;615,92;33 206,00;0;1 624,37;500,44;3 156,05;2 596,44;43,84;45,75;46,21;48,17;35 588,20;27 866,53;2 369,25;13 490,17
99000000000;25.09.2019;67,57;92,47;72,61;33,31;48,01;37,98;29,13;114,32;30,22;48,18;26,77;104,9;41,63;334,23;194,66;0;405,81;195,95;278,97;0;208,15;309,76;226,01;668,57;68,95;498,69;4,86;0;79,86;18,88;31,07;69,95;5 440,12;4 653,81;5 547,82;2 589,41;376,22;6 206,93;1 459,79;961,82;1 602,39;2 173,56;1 710,42;1 495,60;1 124,15;574,68;3 775,70;3 101,19;759,78;1 271,24;0;116,72;2 577,15;771,22;0;331,84;478,7;334,23;322,33;5 306,56;674,05;36 241,50;0;1 747,29;411,91;3 605,54;2 174,92;43,83;45,75;46,19;48,16;37 164,49;28 163,64;2 622,61;15 673,03
99000000000;26.09.2019;68,27;102,78;72,93;33,02;48,95;39;30,82;115,63;30,6;50,3;25,37;108,1;40,74;322,93;201,18;0;311,19;198,98;272,95;0;199,57;366,27;229,05;676,52;68,87;486,2;4,75;123,76;78,97;18,78;28,16;76,6;5 415,69;4 619,84;5 543,15;2 227,55;379,04;6 181,83;1 151,00;915,38;1 427,61;2 859,13;1 739,11;1 411,11;911,12;609,99;3 427,00;3 147,42;816,49;1 350,93;0;169,17;2 803,14;731,31;0;381,98;383,89;360,33;294,53;5 226,35;668,42;31 226,00;31,74;1 733,56;904,67;3 267,89;2 390,66;43,83;45,74;46,21;48,18;37 954,13;30 062,54;3 044,00;16 344,55
99000000000;27.09.2019;68,38;110,3;74,42;34,86;47,83;38,75;30,85;116,36;30,58;45,9;25,31;109,7;41,05;342,04;194,91;0;373,11;199,66;276,99;0;209,6;371,74;225,75;674,79;67,43;507,13;4,99;132,78;79,73;20,99;29,36;76,1;5 527,31;4 717,80;5 647,03;2 591,20;442,74;6 065,20;1 483,10;1 009,48;1 762,55;2 688,77;2 263,92;1 648,19;1 305,31;539,41;4 074,50;3 178,73;789,77;1 415,69;0;214,93;3 172,68;1 013,76;0;423,62;424,59;413,13;336,47;6 264,12;786,98;38 310,50;49,9;1 882,00;488,33;3 707,41;2 563,60;43,83;45,75;46,22;48,2;41 401,26;32 145,90;2 745,33;17 075,45
99000000000;28.09.2019;64,61;105,24;75,71;32,75;60,79;36,52;30,61;118,97;30,56;51,47;25,54;108,9;40,47;317,92;204,2;0;394,84;194,75;286,74;0;234,05;377,11;228,12;675,7;69,36;519,74;4,66;0;84,47;19,15;28,84;80,37;5 606,84;4 787,66;5 721,46;2 408,82;396,4;5 310,77;1 349,17;779,72;1 607,38;2 846,68;2 119,78;1 517,35;868,63;553,23;3 829,70;3 150,09;744,01;1 202,87;0;163,05;2 904,72;949,98;0;317,9;344,53;343,55;311,86;4 889,14;617,65;39 876,00;0;1 809,40;520,26;3 416,30;2 424,36;43,84;45,75;46,21;48,18;40 016,79;34 232,12;3 069,99;13 827,59
99000000000;29.09.2019;65,98;100,95;73,01;31,31;57,93;37,47;30,47;118,07;31,05;44,58;25,35;110,3;40,32;310,34;192,39;0;433,16;192,39;287,8;0;244,97;264,73;221,64;649,37;68,72;509,81;4,53;121,9;79,19;19,42;27,11;69,48;5 443,22;4 655,25;5 565,35;2 383,42;376,61;4 962,32;1 614,27;818,16;1 651,84;2 791,19;1 517,54;1 568,96;1 235,58;582,93;3 164,00;3 285,82;726,05;1 153,80;0;94,06;2 326,15;682,08;0;218,46;644,44;385,84;318,61;5 317,74;594,42;44 137,00;35,83;1 696,93;917,19;3 119,58;1 967,57;43,83;45,74;46,22;48,19;37 099,79;29 483,82;2 725,41;11 383,57
99000000000;30.09.2019;61,71;97,41;72,7;41,51;39,23;34,08;30,8;123,78;30,96;49,11;27,38;110,6;40,76;341,37;193,87;0;404,36;195,32;273,63;0;229,21;375,95;230,5;664,96;69,13;495,45;4,74;0;78,93;18,02;30,63;79,81;5 561,03;4 750,76;5 706,42;2 652,21;412,7;5 802,61;1 317,30;1 176,01;1 973,57;2 682,84;1 425,61;1 279,58;840,55;693,73;3 615,50;3 167,51;708,71;1 223,17;0;95,54;2 685,91;674,37;0;255,41;345,19;366,46;301,31;5 457,47;599,91;36 324,50;0;1 637,13;744,31;2 955,18;2 358,31;43,82;45,74;46,22;48,18;37 114,02;27 605,31;2 569,44;13 820,42
99000000000;01.10.2019;62,02;99,46;72,19;33,07;42,43;35,31;30,93;121,37;31,98;49,33;30;111,5;40,82;337,08;198,51;0;382,78;192,9;282,28;0;222,07;382,63;232,91;693,06;69,41;479,82;4,8;0;77,48;18,7;30,95;72,73;5 552,29;4 741,21;5 705,76;2 714,38;320,23;6 740,05;1 251,47;1 143,64;2 034,44;2 691,51;1 716,06;997,32;1 051,11;561,05;3 464,00;3 018,37;832,34;1 177,14;0;108,94;2 785,42;645,87;0;272,58;383,65;377,85;283,3;5 622,42;737,63;35 763,00;0;1 675,44;479,57;3 221,92;1 748,84;43,78;45,72;46,21;48,11;35 775,01;29 172,48;2 393,60;15 596,07
99000000000;02.10.2019;66,12;103,49;73,49;32,69;42,04;41,56;25,99;118,51;31,72;48,73;25,84;113,9;41,75;344,46;213,83;0;343,71;193,49;284,64;0;217,29;279,7;242,04;677,34;68,41;470,88;4,82;0;81,59;21,37;31,69;80,06;5 351,31;4 568,44;5 502,82;2 192,85;328,3;6 171,78;1 097,68;1 066,20;1 627,66;4 251,12;1 614,34;900,65;1 020,68;569,84;3 140,60;2 819,94;865,56;1 215,62;0;99,19;2 521,64;659,72;0;273,31;642,37;328,65;253,7;5 801,62;775,6;31 608,00;0;1 520,29;490,12;3 000,96;1 815,20;43,81;45,73;46,18;48,14;34 192,70;28 023,34;2 071,19;16 103,26
99000000000;03.10.2019;64,62;98,64;71,7;33,41;44,7;39,99;29,08;112,01;31,44;49,79;26,03;106,1;41,5;403,06;200,39;0;370,4;195,64;284,31;0;205,79;386,15;235,06;682,32;69,27;488,06;4,68;126,87;79,21;18,87;30,2;74,76;5 492,29;4 694,68;5 621,99;2 731,06;390,09;6 906,55;2 065,56;1 069,66;1 708,31;2 707,93;1 784,51;943,81;879,45;569,21;4 052,30;3 090,96;884,75;1 255,49;0;95,7;2 569,07;633,4;0;299,53;382,48;373,51;313,19;5 978,11;722,97;37 617,00;40,06;1 745,67;565,83;3 641,74;2 024,00;43,8;45,76;46,19;48,18;34 189,32;28 408,48;2 211,01;14 488,01
99000000000;04.10.2019;62,65;96,14;71,73;33,33;45,06;38,77;29,18;100,94;32,19;48,96;25,54;111,6;41,69;344,69;203,87;0;317,21;195,27;279,92;0;216,66;390,63;233,58;691,11;66,61;477,81;4,78;123,5;78,7;18,17;28,58;82,03;5 408,33;4 614,28;5 555,44;3 049,27;454,81;7 183,79;1 383,82;1 257,29;2 136,66;3 235,16;2 444,20;958,49;1 153,21;672,46;4 027,20;3 438,44;843,1;1 409,02;0;290,4;3 446,67;933,01;0;401,3;419,72;436,16;352,1;6 649,17;942,65;40 164,00;31;1 996,06;891,6;3 901,30;2 256,26;43,82;45,73;46,2;48,14;40 229,60;34 177,52;2 737,42;16 717,57
99000000000;05.10.2019;63,74;99,57;74,73;32,83;36,73;38,03;29,12;117,92;31,75;49,79;24,69;110,2;40,86;318,76;191,46;0;336,41;195,57;284,27;0;232,44;397,53;238,1;695,01;69,88;483,64;4,86;133,44;79,14;20,45;29,42;79,05;5 515,92;4 706,41;5 648,31;2 903,76;394,66;5 730,63;1 443,91;1 633,88;1 936,51;3 289,73;2 025,35;1 171,70;1 181,56;628,12;4 200,30;3 232,35;814,35;1 257,12;0;185,45;3 049,06;1 043,96;0;296,54;360,56;319,43;306,2;5 060,08;807,41;38 162,00;44,37;2 044,76;670,54;3 399,13;2 049,99;43,82;45,75;46,21;48,14;41 344,15;33 672,86;2 870,28;14 315,46
99000000000;06.10.2019;64,09;104,1;72,99;30,74;40,63;38,5;28,9;117,08;31,04;48,83;23,61;112,7;40,28;315,93;195,39;0;399,68;188,79;289,09;0;220,17;266,67;205,48;686,07;68,98;478,54;4,64;123,28;78,64;19,2;28,19;75,09;5 393,70;4 608,22;5 536,31;2 495,36;376,56;4 996,40;1 675,38;1 089,28;1 749,56;3 057,41;1 473,02;820,63;910,98;729,1;3 228,70;3 208,28;721,18;1 219,32;0;113,76;2 599,44;687,82;0;233,13;546,65;404,57;314,97;5 036,14;630,11;40 002,00;29,33;1 786,86;687,62;3 102,01;2 019,29;43,82;45,75;46,22;48,15;35 006,31;30 010,85;2 356,16;13 192,06
99000000000;07.10.2019;64,19;99,27;72,3;32,23;32,79;38,75;29,39;114,56;32,85;51,17;24,53;109,1;42,16;309,42;202,24;0;367,11;191,29;273,92;0;215,58;356,66;232,89;580,3;68,79;470,64;4,68;0;78,49;18,83;28,99;69,05;5 410,98;4 618,97;5 532,90;2 385,74;344,36;6 243,48;1 306,26;1 264,21;1 782,19;2 283,73;1 491,81;761,11;1 033,62;575,45;3 236,90;2 958,32;775,47;1 271,18;0;107,02;2 486,30;696,26;0;236,89;380,37;333,24;402,24;5 543,42;691,62;35 673,00;0;1 570,16;591,38;3 335,10;1 776,66;43,83;45,73;46,22;48,16;35 867,74;29 076,51;2 507,25;15 450,28
99000000000;08.10.2019;59,14;101,18;73,09;32,17;35,13;39,1;29,63;113,9;31,19;49,03;24,75;110,9;40,72;305,32;195,64;0;389,58;185,64;283,06;0;214,23;392,56;189,61;674,06;68,75;475,92;4,63;123,22;78,66;20,63;28,12;72,45;5 499,26;4 693,17;5 639,50;2 760,73;375,33;6 858,72;1 460,86;1 238,74;1 878,00;2 355,18;1 572,65;707,92;834,32;581,11;3 253,10;3 157,52;832,4;1 340,25;0;135,27;2 919,18;740,53;0;296,37;341,08;418,95;305,38;5 326,52;670,55;36 197,00;26,15;1 604,11;749,14;3 163,71;2 321,34;43,83;45,72;46,22;48,13;33 715,31;27 955,64;2 460,03;15 413,27
99000000000;09.10.2019;61,45;103,36;73,54;30,06;37,43;39,52;29,5;110,68;31,92;49,88;24,47;111,9;41,18;319,46;198,61;0;400,13;191,14;283,94;0;217,63;261,12;232,6;695,82;68,72;478,83;4,71;121,32;78,75;18,49;27,96;75,27;5 408,11;4 620,20;5 543,94;2 674,52;411,99;6 320,03;1 663,33;1 518,35;1 962,18;2 302,51;1 775,38;716,83;1 104,09;697,36;3 080,10;2 996,47;769,15;1 364,98;0;124,86;3 022,24;689,74;0;295,15;792,48;370,75;299,21;5 333,11;648,18;38 186,00;31,62;1 847,72;621,31;3 255,97;2 472,52;43,82;45,75;46,19;48,2;33 693,02;26 238,31;2 111,88;17 446,73
99000000000;10.10.2019;62,84;105,02;73,62;33,46;48,53;36,85;29,85;108,01;31,09;48,76;24,4;114,2;41,42;320,49;196,34;0;357,29;188,35;272,8;0;200,78;388,37;234,26;651,59;69,22;469,58;4,77;127,3;79,89;19,26;25,84;74,11;5 485,19;4 677,18;5 637,04;2 645,44;311,19;6 399,44;1 266,76;946,82;2 029,11;2 167,22;1 787,10;665,3;1 038,39;631,67;2 857,20;2 828,66;746,17;1 154,46;0;116,38;2 840,18;633,41;0;337,68;343,78;308,68;336,74;5 442,97;753,93;34 674,00;40;1 649,82;474,24;3 407,35;2 131,43;43,85;45,75;46,22;48,23;34 998,62;28 417,34;2 092,95;14 734,20
99000000000;11.10.2019;69,34;117,38;76,62;34,27;60,61;42,48;29,93;107,06;31,29;48,79;22,3;100,8;30,92;344,28;204,99;0;405,49;188,74;268,7;0;219,18;384,41;231,49;682,74;64,14;473,5;5,19;121,12;80,02;18,86;28,84;84,44;5 475,16;4 672,63;5 551,88;2 202,78;299,71;4 254,59;1 090,48;666,85;1 174,60;2 021,41;1 791,04;761,26;945,67;424,78;4 376,70;15 527,97;530,65;938,61;0;93,24;2 999,39;781,45;0;234,28;343,57;302,18;290,09;4 766,93;768,33;28 844,00;31,09;1 652,96;400,5;2 770,50;1 811,10;43,85;45,74;46,21;48,15;43 351,30;37 439,71;3 106,71;17 366,00
99000000000;12.10.2019;70,55;113,2;78,95;33,71;55,61;47,36;27,84;110,29;31,57;47,9;21,44;112,9;30,65;336,23;210,52;0;448,23;192,73;280,73;0;266,93;379,83;238,52;698,17;69,95;478,16;5,37;0;81,16;18,45;30;79,9;5 684,90;4 853,97;5 814,45;1 836,87;258,61;3 253,54;953,1;715,21;957,6;1 821,09;1 475,42;848,69;881,37;306,33;2 750,40;14 737,11;489,71;797,07;0;90,86;2 355,46;732,7;0;137,24;249,67;231,72;225,46;3 846,11;699,9;23 304,00;0;1 291,30;465,48;2 504,49;1 717,44;43,82;45,75;46,21;48,16;41 392,48;33 719,48;2 861,35;15 266,80
99000000000;13.10.2019;67,77;103,87;74,76;33,96;54,56;41,85;28,81;109,3;31,96;46,66;22,31;109,1;31,42;315,87;202,13;0;416,6;183,82;270,42;0;217,47;261,12;197,1;682,49;68,82;469,83;4,67;123,57;79,68;19,2;26,17;79,22;5 358,47;4 577,68;5 484,60;2 675,91;388,2;5 209,15;1 842,70;1 076,72;1 755,92;2 744,17;1 776,82;767,77;1 405,58;811,7;4 427,00;14 052,96;808,75;1 316,58;0;105,37;2 952,21;889,87;0;259,14;695,17;543,37;316,75;5 300,09;721,33;41 254,05;31,23;2 036,34;534,78;3 586,64;2 574,64;43,79;45,75;46,22;48,15;35 746,69;31 302,61;2 871,05;9 387,40
99000000000;14.10.2019;64,68;105,05;73,85;32,92;36,29;34,07;29,75;114,87;31,79;47,29;23,01;111,7;40,47;319,51;198,65;0;367,55;185,43;258,98;0;227,52;379,4;234,84;678,27;68,03;480,94;4,69;121,32;79,77;19,1;30,88;72,6;5 448,51;4 645,65;5 604,05;2 626,93;356,79;6 014,10;1 360,01;1 348,78;2 355,07;2 591,25;1 426,91;686,94;1 107,77;727,63;3 751,60;3 074,10;817,94;1 429,01;0;86,94;2 598,99;716,19;0;253,23;381,88;356,63;299,63;5 947,71;643,21;35 101,98;40,39;1 816,25;463,94;3 498,20;2 158,51;43,83;45,74;46,2;48,14;38 987,90;28 815,58;3 201,03;16 213,09
99000000000;15.10.2019;66,68;94,39;73,44;32,69;40,75;35,1;27,41;115,73;30,77;47,03;25,82;112,6;40,39;312,87;196,31;0;315,04;179,91;273,85;0;211,45;386,1;179,87;682,76;68,94;477,89;4,71;122,12;80,8;18,43;28,29;74,72;5 365,57;4 572,88;5 523,98;2 653,50;593,22;6 318,26;1 504,79;1 234,54;2 309,35;3 329,82;1 653,32;664,06;1 383,31;755,57;4 217,20;3 228,71;857,1;1 435,15;0;197,81;2 871,26;849,46;0;298,75;391,19;522,15;322,4;6 002,78;771,13;37 571,00;29,19;2 014,95;509,9;3 573,08;2 423,34;43,82;45,75;46,17;48,15;41 140,93;31 258,16;2 579,97;17 781,78
99000000000;16.10.2019;65,82;105,21;73,49;33,33;39,97;35,58;27,1;117,24;31,37;48,01;25,49;114,7;40,2;312,28;193,82;0;454,57;179,61;269,41;0;210,21;269,81;228,36;690,96;69,44;480,5;4,78;127,2;78,89;19,48;30,44;70,02;5 450,71;4 657,71;5 618,16;3 052,90;445,41;7 157,50;1 605,75;1 506,95;2 774,72;3 627,87;1 778,15;836,65;1 128,84;825,8;3 476,70;3 262,41;984,62;1 547,58;0;111,64;2 994,22;1 064,47;0;329,25;812,44;403,58;335,95;5 677,95;778,52;38 364,50;52,04;2 260,17;542,32;3 912,55;2 641,56;43,83;45,74;46,22;48,22;39 205,38;30 320,44;2 772,63;16 906,51
99000000000;17.10.2019;67,46;98,27;72,77;33,82;36,05;34,82;26,74;117,23;30,13;47,44;25,5;115,6;39,65;305,48;197,9;0;264,89;178,61;273,18;0;204,3;390,06;233,17;674,27;69,17;480,25;4,82;122;78,68;22,07;27,79;71,11;5 308,21;4 518,69;5 490,03;2 626,46;458,78;6 568,40;2 084,75;1 435,02;2 349,02;3 472,85;1 655,84;642,75;1 157,04;749,47;3 561,70;3 215,72;913,18;1 392,33;0;129,25;3 004,03;965,64;0;310,96;411,35;357,34;275,35;6 132,18;725,45;34 059,00;39,45;1 978,71;580,07;3 321,33;2 191,96;43,82;45,75;46,21;48,21;37 854,13;31 464,65;2 026,94;15 494,06
99000000000;18.10.2019;66,19;108,46;72,9;33,68;45,61;36,3;27,73;122,16;29,79;48,99;25,26;110,2;38,4;314,24;200,68;0;359,08;193,99;281,89;0;211,71;387,32;231,62;683,44;66,75;486,85;4,78;125,5;77,14;19,73;32,15;74,07;5 455,94;4 655,72;5 599,18;2 930,11;511,22;6 707,74;1 936,82;1 213,98;2 577,25;3 429,31;1 977,61;1 056,34;1 394,07;775,94;4 888,10;3 236,53;993,74;1 245,78;0;151,87;3 280,67;1 071,08;0;395,39;430,71;450,56;317,69;6 792,07;912,38;40 027,00;41,8;2 318,25;693,43;3 699,08;2 305,94;43,78;45,72;46,2;48,06;42 925,62;33 283,03;2 811,53;15 494,77
99000000000;19.10.2019;67,3;110,47;76,25;33,59;45,15;33,6;28,9;124,95;29,83;48,01;24,39;116,9;38,92;300,72;194,31;0;423,23;189,94;272,88;0;219;381,81;239,82;695,6;67,25;470,25;4,92;119,67;78,2;20,32;30;74,39;5 603,05;4 777,36;5 767,19;2 771,70;457,81;5 312,38;1 915,29;1 354,98;2 413,23;3 270,18;2 121,94;986,15;1 274,97;993,57;3 830,70;3 129,23;896,39;1 306,26;0;125,97;3 329,67;1 239,85;0;312,65;432,87;405,61;310,74;6 584,00;882,18;39 038,00;34,6;2 167,70;511,82;3 850,36;2 216,61;43,84;45,74;46,21;48,22;41 490,29;34 824,32;3 653,04;9 110,43
99000000000;20.10.2019;66,39;107,68;74,72;33,13;46,21;41,89;28,85;119,81;27,72;46,3;24,29;116,4;37,77;297,87;196,77;0;413,34;185,67;277,18;0;218,99;258,49;197,73;677,93;69,33;470,41;4,8;116,63;79,21;19,58;26,61;70,96;5 411,34;4 617,71;5 568,43;2 512,78;442,07;5 072,32;1 548,45;1 202,50;1 548,96;3 058,02;1 749,63;1 106,35;1 127,27;727,41;3 724,40;3 345,33;876,21;1 259,67;0;149,7;2 630,33;876,96;0;237,81;709,91;488,59;306,69;5 768,17;755,73;43 862,00;36,59;2 063,57;650,28;3 500,03;2 251,88;43,85;45,74;46,18;48,21;36 601,80;30 323,94;2 671,72;5 742,56
99000000000;21.10.2019;67,1;109,9;73,49;47,59;43,95;36,37;28,88;122,7;26,65;50,13;24,85;113,7;39,66;316,61;197,98;0;369,9;184,58;272,25;0;214,77;380,09;235,34;679,26;69,51;471,16;4,85;122,76;79,23;18,3;27,27;72,33;5 493,41;4 684,77;5 660,23;2 458,64;416,67;5 990,31;1 296,06;1 144,18;2 179,13;2 782,37;1 571,48;947,26;1 101,00;650,82;3 394,70;2 648,57;796,66;1 261,95;0;108,45;2 709,76;599,67;0;257,33;401,23;346,83;276,65;5 849,31;711;35 067,00;31,76;1 617,36;521,85;3 514,50;2 179,42;43,85;45,74;46,22;48,22;36 671,60;28 601,06;2 625,06;5 786,92
